employee_id,date,calls_handled,avg_call_time,escalation_count,resolution_status
EMP117,2024-04-25,44,5.42,2,Resolved
EMP124,2024-06-14,45,7.55,2,Resolved
EMP120,2024-05-26,46,8.24,0,Resolved
EMP124,2024-04-16,27,6.93,1,Resolved
EMP148,2024-03-20,30,5.05,2,Resolved
EMP115,2024-01-30,29,7.96,2,Resolved
EMP143,2024-04-20,29,5.77,5,Escalated
EMP137,2024-05-22,38,7.29,1,Resolved
EMP122,2024-01-19,44,7.9,0,Resolved
EMP117,2024-03-17,31,5.68,6,Escalated
EMP141,2024-02-23,33,8.23,1,Resolved
EMP124,2024-04-13,34,8.03,2,Resolved
EMP144,2024-01-27,35,4.18,6,Escalated
EMP144,2024-06-16,31,4.69,0,Resolved
EMP136,2024-02-10,38,4.9,6,Escalated
EMP122,2024-05-18,56,4.35,2,Resolved
EMP137,2024-03-08,37,4.0,6,Escalated
EMP121,2024-06-27,42,4.65,0,Resolved
EMP102,2024-06-24,34,7.02,1,Resolved
EMP124,2024-01-23,40,7.61,1,Resolved
EMP129,2024-04-22,33,5.79,0,Resolved
EMP130,2024-01-17,37,5.74,1,Resolved
EMP107,2024-05-14,59,8.22,1,Resolved
EMP115,2024-01-05,27,7.29,1,Resolved
EMP115,2024-05-01,52,4.37,3,Escalated
EMP132,2024-06-19,60,6.36,6,Escalated
EMP121,2024-02-12,48,6.47,3,Escalated
EMP148,2024-03-04,57,5.31,6,Escalated
EMP113,2024-06-20,29,5.69,5,Escalated
EMP144,2024-02-08,27,6.14,3,Escalated
EMP131,2024-01-30,54,5.19,3,Escalated
EMP147,2024-04-03,47,5.22,2,Resolved
EMP150,2024-03-12,42,8.34,3,Escalated
EMP147,2024-01-14,38,6.0,3,Escalated
EMP114,2024-02-26,50,4.72,2,Resolved
EMP133,2024-03-26,34,7.8,2,Resolved
EMP111,2024-01-18,36,5.27,4,Escalated
EMP107,2024-03-15,53,6.96,5,Escalated
EMP126,2024-03-21,49,4.26,4,Escalated
EMP125,2024-05-04,46,4.45,3,Escalated
EMP125,2024-03-21,30,7.9,4,Escalated
EMP108,2024-03-28,37,4.49,4,Escalated
EMP117,2024-04-02,60,6.65,4,Escalated
EMP148,2024-06-21,49,6.91,4,Escalated
EMP117,2024-02-19,57,4.93,4,Escalated
EMP143,2024-02-12,35,6.19,3,Escalated
EMP131,2024-01-25,37,7.84,3,Escalated
EMP103,2024-05-18,31,5.52,1,Resolved
EMP139,2024-03-22,27,6.3,3,Escalated
EMP143,2024-02-08,55,4.06,2,Resolved
EMP142,2024-04-19,35,4.51,3,Escalated
EMP137,2024-06-29,39,6.45,0,Resolved
EMP102,2024-04-02,32,4.06,1,Resolved
EMP112,2024-01-27,58,5.63,6,Escalated
EMP103,2024-04-26,55,5.72,1,Resolved
EMP105,2024-06-02,50,7.93,4,Escalated
EMP122,2024-03-28,47,5.98,5,Escalated
EMP124,2024-03-28,48,5.52,1,Resolved
EMP145,2024-03-19,43,4.11,3,Escalated
EMP109,2024-02-29,33,5.23,4,Escalated
EMP129,2024-06-26,26,6.78,0,Resolved
EMP101,2024-03-28,46,8.36,6,Escalated
EMP118,2024-04-29,29,5.33,1,Resolved
EMP113,2024-04-04,30,7.36,2,Resolved
EMP126,2024-05-28,30,8.46,5,Escalated
EMP105,2024-04-28,40,6.7,1,Resolved
EMP137,2024-04-10,60,6.51,4,Escalated
EMP115,2024-05-26,27,5.12,2,Resolved
EMP119,2024-06-20,35,7.56,3,Escalated
EMP123,2024-02-15,38,5.08,5,Escalated
EMP140,2024-06-16,57,6.24,4,Escalated
EMP120,2024-04-26,49,5.89,4,Escalated
EMP127,2024-06-25,56,6.62,1,Resolved
EMP138,2024-04-18,27,7.53,5,Escalated
EMP134,2024-05-26,31,8.49,2,Resolved
EMP112,2024-02-19,30,6.38,6,Escalated
EMP144,2024-02-02,34,5.6,4,Escalated
EMP138,2024-06-03,40,5.03,2,Resolved
EMP107,2024-06-06,57,7.36,6,Escalated
EMP122,2024-06-06,36,5.8,0,Resolved
EMP149,2024-04-16,39,5.22,0,Resolved
EMP139,2024-02-24,60,7.63,3,Escalated
EMP112,2024-04-06,53,5.76,3,Escalated
EMP143,2024-04-02,26,4.53,4,Escalated
EMP135,2024-06-25,27,7.52,0,Resolved
EMP131,2024-06-27,25,8.07,0,Resolved
EMP145,2024-02-27,34,5.84,0,Resolved
EMP132,2024-03-20,31,4.59,5,Escalated
EMP119,2024-04-03,59,6.91,0,Resolved
EMP131,2024-03-11,30,6.19,4,Escalated
EMP139,2024-01-22,39,7.48,1,Resolved
EMP130,2024-01-26,36,7.93,5,Escalated
EMP141,2024-01-15,57,6.03,1,Resolved
EMP123,2024-04-08,27,5.67,0,Resolved
EMP113,2024-06-28,27,7.86,6,Escalated
EMP127,2024-01-26,26,7.36,5,Escalated
EMP126,2024-02-27,40,6.12,0,Resolved
EMP114,2024-02-11,51,4.08,6,Escalated
EMP119,2024-03-28,51,6.87,1,Resolved
EMP142,2024-05-24,27,4.81,1,Resolved
EMP137,2024-03-08,56,5.94,2,Resolved
EMP134,2024-03-15,47,5.72,0,Resolved
EMP146,2024-03-01,31,4.9,4,Escalated
EMP149,2024-02-12,51,4.83,3,Escalated
EMP114,2024-05-15,31,4.08,2,Resolved
EMP150,2024-03-24,35,6.8,5,Escalated
EMP148,2024-06-05,57,6.33,2,Resolved
EMP111,2024-02-28,42,4.77,3,Escalated
EMP148,2024-01-12,58,4.01,3,Escalated
EMP141,2024-03-09,58,8.44,6,Escalated
EMP133,2024-01-23,45,8.15,3,Escalated
EMP119,2024-01-02,33,8.22,0,Resolved
EMP121,2024-06-23,38,8.37,3,Escalated
EMP143,2024-06-04,29,6.49,6,Escalated
EMP131,2024-05-15,28,4.76,3,Escalated
EMP109,2024-04-22,28,4.55,3,Escalated
EMP149,2024-01-25,25,5.71,6,Escalated
EMP128,2024-04-23,55,6.55,1,Resolved
EMP111,2024-01-28,51,6.94,3,Escalated
EMP102,2024-03-21,54,7.0,2,Resolved
EMP136,2024-04-01,31,7.06,4,Escalated
EMP130,2024-04-15,28,6.92,0,Resolved
EMP149,2024-02-11,51,7.65,2,Resolved
EMP101,2024-06-24,29,8.06,1,Resolved
EMP148,2024-03-26,27,7.01,3,Escalated
EMP124,2024-05-14,43,7.67,3,Escalated
EMP131,2024-02-22,31,4.57,6,Escalated
EMP129,2024-06-09,30,7.25,0,Resolved
EMP141,2024-05-15,57,6.56,3,Escalated
EMP138,2024-02-11,28,4.63,4,Escalated
EMP102,2024-02-17,42,5.03,1,Resolved
EMP110,2024-02-05,31,5.33,4,Escalated
EMP105,2024-06-21,51,4.6,4,Escalated
EMP130,2024-05-09,49,4.77,3,Escalated
EMP103,2024-01-30,56,4.98,0,Resolved
EMP126,2024-03-22,46,5.1,5,Escalated
EMP142,2024-02-05,30,4.98,5,Escalated
EMP137,2024-01-18,25,6.59,0,Resolved
EMP129,2024-06-20,36,7.72,1,Resolved
EMP148,2024-06-24,49,4.97,5,Escalated
EMP116,2024-03-10,28,7.69,0,Resolved
EMP127,2024-01-07,55,6.04,1,Resolved
EMP133,2024-02-23,37,7.57,1,Resolved
EMP142,2024-04-24,43,6.83,0,Resolved
EMP125,2024-06-13,55,8.43,2,Resolved
EMP104,2024-04-02,26,5.59,1,Resolved
EMP139,2024-04-22,37,8.48,6,Escalated
EMP126,2024-04-06,44,6.72,6,Escalated
EMP124,2024-01-15,44,4.64,3,Escalated
EMP140,2024-04-05,41,7.77,4,Escalated
EMP132,2024-04-18,50,5.99,4,Escalated
EMP118,2024-04-01,48,7.27,1,Resolved
EMP131,2024-01-04,30,7.23,3,Escalated
EMP137,2024-05-19,39,6.78,2,Resolved
EMP105,2024-01-15,32,6.64,4,Escalated
EMP138,2024-04-06,28,5.9,6,Escalated
EMP124,2024-02-18,27,6.58,5,Escalated
EMP111,2024-06-29,32,4.4,2,Resolved
EMP141,2024-02-21,49,7.95,5,Escalated
EMP133,2024-01-11,51,6.06,0,Resolved
EMP119,2024-01-23,55,4.39,4,Escalated
EMP133,2024-05-30,36,6.82,6,Escalated
EMP122,2024-03-03,27,5.8,3,Escalated
EMP118,2024-04-20,53,7.25,4,Escalated
EMP102,2024-01-17,50,4.11,2,Resolved
EMP144,2024-04-19,47,7.16,3,Escalated
EMP108,2024-06-08,39,5.98,4,Escalated
EMP144,2024-04-09,25,6.37,4,Escalated
EMP143,2024-05-18,27,7.05,6,Escalated
EMP101,2024-06-29,33,7.07,2,Resolved
EMP113,2024-04-17,56,6.72,2,Resolved
EMP146,2024-05-03,27,8.22,0,Resolved
EMP129,2024-06-09,42,8.05,3,Escalated
EMP114,2024-04-23,34,8.12,6,Escalated
EMP111,2024-03-14,40,7.52,1,Resolved
EMP138,2024-02-07,31,6.38,0,Resolved
EMP144,2024-05-02,39,5.05,5,Escalated
EMP128,2024-02-21,56,4.67,0,Resolved
EMP136,2024-06-09,51,7.6,6,Escalated
EMP146,2024-02-05,51,7.22,2,Resolved
EMP102,2024-01-19,34,6.3,1,Resolved
EMP141,2024-06-22,40,4.12,5,Escalated
EMP146,2024-02-16,47,6.06,1,Resolved
EMP114,2024-06-27,27,8.47,3,Escalated
EMP121,2024-01-21,40,8.48,2,Resolved
EMP116,2024-01-31,47,4.14,1,Resolved
EMP113,2024-06-09,58,4.69,6,Escalated
EMP116,2024-01-23,60,8.25,3,Escalated
EMP149,2024-04-25,36,5.0,6,Escalated
EMP128,2024-01-24,28,7.63,1,Resolved
EMP129,2024-01-09,34,7.45,0,Resolved
EMP132,2024-05-18,38,4.5,1,Resolved
EMP138,2024-05-29,41,4.26,2,Resolved
EMP117,2024-03-11,29,5.49,4,Escalated
EMP129,2024-03-17,51,7.69,2,Resolved
EMP130,2024-03-09,41,6.49,0,Resolved
EMP110,2024-01-08,31,7.87,5,Escalated
EMP141,2024-06-27,43,5.09,6,Escalated
EMP111,2024-03-12,39,4.75,5,Escalated
EMP145,2024-03-19,39,5.93,3,Escalated
EMP136,2024-05-23,39,6.97,2,Resolved
EMP122,2024-03-07,57,5.11,6,Escalated
EMP137,2024-03-25,60,5.59,4,Escalated
EMP112,2024-02-11,29,5.89,0,Resolved
EMP121,2024-01-27,41,6.89,6,Escalated
EMP108,2024-03-14,39,4.47,4,Escalated
EMP122,2024-01-16,58,6.19,4,Escalated
EMP120,2024-02-03,25,5.89,4,Escalated
EMP103,2024-01-08,36,6.32,2,Resolved
EMP146,2024-03-13,27,4.49,5,Escalated
EMP149,2024-04-02,32,7.94,5,Escalated
EMP117,2024-02-20,50,5.72,2,Resolved
EMP111,2024-04-03,42,7.9,2,Resolved
EMP125,2024-05-22,45,6.95,0,Resolved
EMP124,2024-05-20,55,6.47,6,Escalated
EMP146,2024-04-22,30,4.53,3,Escalated
EMP117,2024-04-28,41,5.17,1,Resolved
EMP119,2024-01-08,52,5.49,2,Resolved
EMP112,2024-04-13,57,6.13,2,Resolved
EMP140,2024-04-15,30,4.18,5,Escalated
EMP135,2024-04-08,60,8.07,4,Escalated
EMP142,2024-01-31,53,4.03,1,Resolved
EMP135,2024-02-03,33,6.21,6,Escalated
EMP138,2024-04-13,34,7.8,5,Escalated
EMP134,2024-06-14,41,6.24,4,Escalated
EMP142,2024-02-23,46,7.1,6,Escalated
EMP126,2024-03-28,36,7.44,3,Escalated
EMP111,2024-01-06,39,5.14,6,Escalated
EMP112,2024-02-03,41,7.97,6,Escalated
EMP144,2024-05-31,55,7.39,5,Escalated
EMP106,2024-06-14,53,6.39,1,Resolved
EMP149,2024-06-27,50,7.72,3,Escalated
EMP127,2024-06-19,51,6.32,4,Escalated
EMP133,2024-04-23,40,7.47,3,Escalated
EMP132,2024-01-21,34,4.72,6,Escalated
EMP144,2024-01-06,57,4.98,3,Escalated
EMP148,2024-01-21,59,8.09,1,Resolved
EMP120,2024-03-02,33,5.25,1,Resolved
EMP121,2024-02-28,53,7.14,5,Escalated
EMP104,2024-05-25,43,5.99,0,Resolved
EMP142,2024-06-18,53,7.67,0,Resolved
EMP139,2024-06-22,43,8.19,1,Resolved
EMP150,2024-02-09,25,7.31,2,Resolved
EMP116,2024-01-13,31,8.25,4,Escalated
EMP135,2024-03-26,37,4.24,4,Escalated
EMP133,2024-02-20,32,5.21,0,Resolved
EMP148,2024-02-21,42,7.04,0,Resolved
EMP102,2024-05-24,47,7.9,5,Escalated
EMP106,2024-02-25,35,4.02,1,Resolved
EMP104,2024-06-14,54,4.83,2,Resolved
EMP133,2024-02-25,41,7.44,6,Escalated
EMP113,2024-06-17,31,4.88,4,Escalated
EMP122,2024-03-29,26,5.52,4,Escalated
EMP135,2024-04-16,56,5.99,4,Escalated
EMP108,2024-06-18,50,4.52,4,Escalated
EMP136,2024-03-09,40,6.11,4,Escalated
EMP102,2024-05-02,35,4.86,0,Resolved
EMP146,2024-05-21,45,4.61,2,Resolved
EMP115,2024-06-10,52,7.25,0,Resolved
EMP130,2024-06-25,35,7.15,3,Escalated
EMP133,2024-01-11,35,6.53,1,Resolved
EMP149,2024-05-19,26,6.02,2,Resolved
EMP120,2024-01-17,51,4.4,0,Resolved
EMP126,2024-06-13,29,7.09,6,Escalated
EMP104,2024-04-14,28,5.77,1,Resolved
EMP127,2024-03-20,27,7.03,1,Resolved
EMP130,2024-03-26,37,6.43,0,Resolved
EMP143,2024-01-23,43,6.61,4,Escalated
EMP146,2024-01-08,56,6.16,6,Escalated
EMP131,2024-06-29,55,5.54,5,Escalated
EMP132,2024-01-18,33,7.32,5,Escalated
EMP145,2024-02-27,51,6.65,3,Escalated
EMP128,2024-01-24,37,6.37,4,Escalated
EMP140,2024-05-19,39,8.2,4,Escalated
EMP110,2024-03-22,48,7.67,4,Escalated
EMP144,2024-01-25,43,5.83,3,Escalated
EMP143,2024-02-18,52,6.06,6,Escalated
EMP116,2024-02-10,54,6.82,1,Resolved
EMP126,2024-04-29,33,8.31,3,Escalated
EMP132,2024-05-26,36,4.21,4,Escalated
EMP138,2024-02-20,28,5.84,1,Resolved
EMP104,2024-05-13,46,7.71,1,Resolved
EMP127,2024-04-21,33,6.56,5,Escalated
EMP126,2024-06-19,59,8.48,6,Escalated
EMP143,2024-01-06,45,5.42,1,Resolved
EMP141,2024-05-09,36,5.58,3,Escalated
EMP143,2024-05-07,40,4.02,4,Escalated
EMP147,2024-02-16,53,7.29,0,Resolved
EMP120,2024-02-23,37,6.37,6,Escalated
EMP103,2024-01-29,60,4.8,1,Resolved
EMP121,2024-05-06,53,4.33,2,Resolved
EMP147,2024-06-04,27,4.4,4,Escalated
EMP130,2024-06-17,58,8.2,1,Resolved
EMP127,2024-06-15,60,7.83,6,Escalated
EMP114,2024-06-09,35,4.6,4,Escalated
EMP140,2024-01-28,45,8.2,6,Escalated
EMP123,2024-01-18,48,4.41,4,Escalated
EMP134,2024-05-22,28,6.8,6,Escalated
EMP133,2024-03-10,25,6.1,3,Escalated
EMP106,2024-01-28,57,8.02,4,Escalated
EMP143,2024-01-23,29,7.63,1,Resolved
EMP143,2024-03-11,47,8.24,2,Resolved
EMP150,2024-06-23,26,6.01,0,Resolved
EMP103,2024-03-25,33,6.95,3,Escalated
EMP133,2024-03-12,48,7.31,2,Resolved
EMP104,2024-06-25,47,8.14,2,Resolved
EMP109,2024-01-22,55,5.58,3,Escalated
EMP103,2024-02-03,58,5.47,1,Resolved
EMP105,2024-01-21,42,8.06,0,Resolved
EMP129,2024-03-26,56,5.63,0,Resolved
EMP102,2024-01-28,56,5.74,2,Resolved
EMP124,2024-06-27,38,5.58,5,Escalated
EMP107,2024-04-01,36,7.02,4,Escalated
EMP145,2024-01-06,45,4.58,0,Resolved
EMP129,2024-06-19,45,7.56,6,Escalated
EMP116,2024-04-21,55,5.47,0,Resolved
EMP140,2024-06-13,58,7.47,0,Resolved
EMP101,2024-04-08,45,6.57,5,Escalated
EMP142,2024-02-26,35,6.29,2,Resolved
EMP150,2024-05-28,28,8.5,3,Escalated
EMP121,2024-02-07,52,6.39,2,Resolved
EMP114,2024-06-01,32,7.53,5,Escalated
EMP139,2024-01-04,30,8.45,4,Escalated
EMP109,2024-04-09,45,7.66,6,Escalated
EMP108,2024-05-27,44,7.8,1,Resolved
EMP128,2024-02-22,35,4.01,4,Escalated
EMP109,2024-03-05,28,6.81,0,Resolved
EMP103,2024-01-10,34,4.21,5,Escalated
EMP140,2024-04-07,27,6.51,5,Escalated
EMP147,2024-05-19,53,4.27,0,Resolved
EMP121,2024-01-17,41,8.28,4,Escalated
EMP147,2024-04-10,31,6.98,6,Escalated
EMP134,2024-03-23,32,5.72,0,Resolved
EMP101,2024-01-04,36,6.07,6,Escalated
EMP146,2024-01-12,57,6.45,5,Escalated
EMP144,2024-06-20,52,7.58,4,Escalated
EMP107,2024-05-25,42,4.04,2,Resolved
EMP121,2024-05-05,40,5.58,6,Escalated
EMP107,2024-03-26,46,7.65,3,Escalated
EMP130,2024-03-17,42,5.12,2,Resolved
EMP110,2024-02-05,58,8.13,0,Resolved
EMP134,2024-05-09,59,4.33,0,Resolved
EMP138,2024-05-24,40,6.65,6,Escalated
EMP115,2024-01-24,39,7.49,6,Escalated
EMP134,2024-02-04,46,7.85,0,Resolved
EMP110,2024-02-22,42,5.23,6,Escalated
EMP140,2024-04-05,42,6.98,5,Escalated
EMP130,2024-04-27,49,7.58,1,Resolved
EMP148,2024-06-15,59,4.83,5,Escalated
EMP131,2024-03-22,44,5.08,5,Escalated
EMP144,2024-06-14,36,5.95,5,Escalated
EMP110,2024-01-06,30,8.14,3,Escalated
EMP110,2024-05-15,41,6.83,3,Escalated
EMP140,2024-02-28,33,4.22,0,Resolved
EMP114,2024-02-14,59,5.83,3,Escalated
EMP150,2024-06-24,54,5.47,3,Escalated
EMP116,2024-03-12,46,8.43,2,Resolved
EMP149,2024-04-04,35,8.28,1,Resolved
EMP138,2024-02-22,32,6.22,5,Escalated
EMP138,2024-04-20,54,5.79,1,Resolved
EMP141,2024-06-24,28,4.7,3,Escalated
EMP139,2024-06-11,51,7.09,3,Escalated
EMP135,2024-01-21,33,7.88,6,Escalated
EMP145,2024-06-19,32,7.77,1,Resolved
EMP125,2024-04-14,51,6.97,3,Escalated
EMP139,2024-04-15,28,7.43,6,Escalated
EMP132,2024-03-05,45,4.37,3,Escalated
EMP107,2024-01-06,47,4.47,2,Resolved
EMP125,2024-05-15,34,4.83,0,Resolved
EMP107,2024-01-07,40,5.03,4,Escalated
EMP146,2024-05-04,44,7.91,0,Resolved
EMP111,2024-04-12,43,6.2,3,Escalated
EMP101,2024-03-07,58,6.21,3,Escalated
EMP149,2024-04-01,26,6.54,5,Escalated
EMP106,2024-01-01,38,4.97,1,Resolved
EMP126,2024-02-01,27,4.12,0,Resolved
EMP105,2024-06-24,50,6.4,5,Escalated
EMP116,2024-04-12,42,4.77,1,Resolved
EMP104,2024-04-19,35,6.25,4,Escalated
EMP101,2024-04-26,39,6.45,4,Escalated
EMP132,2024-04-22,50,4.32,2,Resolved
EMP149,2024-04-16,42,5.19,6,Escalated
EMP137,2024-05-21,45,5.95,3,Escalated
EMP110,2024-06-21,59,5.67,1,Resolved
EMP105,2024-01-16,31,8.16,1,Resolved
EMP150,2024-02-23,32,5.07,5,Escalated
EMP131,2024-06-04,26,6.64,0,Resolved
EMP134,2024-05-10,42,7.75,1,Resolved
EMP137,2024-04-22,49,5.1,3,Escalated
EMP109,2024-01-01,27,5.29,2,Resolved
EMP102,2024-06-29,40,4.54,0,Resolved
EMP102,2024-04-26,60,4.76,4,Escalated
EMP132,2024-05-14,52,8.25,6,Escalated
EMP133,2024-02-26,56,6.59,5,Escalated
EMP138,2024-06-29,44,4.17,6,Escalated
EMP108,2024-06-25,42,4.19,2,Resolved
EMP146,2024-04-01,59,5.76,6,Escalated
EMP147,2024-05-12,25,8.06,5,Escalated
EMP134,2024-02-17,45,8.43,5,Escalated
EMP148,2024-04-02,30,7.1,0,Resolved
EMP113,2024-03-14,42,4.44,3,Escalated
EMP113,2024-04-09,59,7.98,4,Escalated
EMP101,2024-01-05,39,8.1,6,Escalated
EMP112,2024-06-15,51,4.15,0,Resolved
EMP133,2024-05-08,60,8.22,0,Resolved
EMP130,2024-02-27,44,7.03,2,Resolved
EMP132,2024-06-18,47,5.85,3,Escalated
EMP105,2024-03-14,35,7.37,2,Resolved
EMP114,2024-05-22,26,6.46,3,Escalated
EMP126,2024-02-06,56,8.41,5,Escalated
EMP132,2024-06-24,56,6.88,2,Resolved
EMP104,2024-01-28,32,7.74,0,Resolved
EMP141,2024-01-16,34,7.64,6,Escalated
EMP106,2024-05-15,25,8.05,6,Escalated
EMP137,2024-06-25,55,6.2,6,Escalated
EMP118,2024-04-25,59,8.45,4,Escalated
EMP126,2024-05-13,38,6.08,3,Escalated
EMP142,2024-05-07,40,6.64,4,Escalated
EMP122,2024-05-14,31,8.19,3,Escalated
EMP136,2024-03-11,31,4.79,6,Escalated
EMP109,2024-02-15,33,6.91,5,Escalated
EMP106,2024-06-19,47,8.37,6,Escalated
EMP142,2024-01-26,52,4.79,1,Resolved
EMP133,2024-05-24,37,5.36,4,Escalated
EMP108,2024-01-03,33,6.05,4,Escalated
EMP147,2024-01-06,57,4.98,5,Escalated
EMP118,2024-04-22,34,7.37,1,Resolved
EMP108,2024-01-20,36,6.1,0,Resolved
EMP140,2024-05-26,49,4.56,5,Escalated
EMP108,2024-03-24,48,5.36,4,Escalated
EMP105,2024-06-27,55,6.96,2,Resolved
EMP102,2024-02-16,59,4.54,6,Escalated
EMP109,2024-05-12,56,7.78,5,Escalated
EMP104,2024-01-31,26,5.96,5,Escalated
EMP132,2024-02-04,41,5.99,3,Escalated
EMP142,2024-02-01,47,4.96,4,Escalated
EMP137,2024-02-22,58,5.62,3,Escalated
EMP123,2024-04-03,47,6.1,6,Escalated
EMP102,2024-05-24,55,6.34,5,Escalated
EMP147,2024-01-06,26,6.94,0,Resolved
EMP124,2024-03-24,58,4.57,0,Resolved
EMP122,2024-06-02,28,4.42,0,Resolved
EMP112,2024-01-25,48,4.74,1,Resolved
EMP114,2024-01-09,28,4.06,2,Resolved
EMP147,2024-03-12,55,4.46,3,Escalated
EMP113,2024-03-12,51,6.52,3,Escalated
EMP127,2024-01-05,60,7.34,1,Resolved
EMP116,2024-04-19,28,6.67,4,Escalated
EMP107,2024-02-22,28,5.53,3,Escalated
EMP139,2024-04-29,50,7.32,3,Escalated
EMP135,2024-06-24,45,6.39,2,Resolved
EMP148,2024-01-06,60,4.44,5,Escalated
EMP149,2024-02-17,51,6.62,5,Escalated
EMP122,2024-06-02,41,7.13,5,Escalated
EMP150,2024-03-11,42,5.43,6,Escalated
EMP109,2024-05-22,50,7.37,3,Escalated
EMP105,2024-03-21,25,7.57,2,Resolved
EMP145,2024-03-19,27,7.98,1,Resolved
EMP135,2024-06-28,33,5.2,2,Resolved
EMP147,2024-06-13,30,7.97,1,Resolved
EMP104,2024-02-07,57,8.03,0,Resolved
EMP142,2024-05-20,38,7.43,2,Resolved
EMP144,2024-04-25,29,6.31,6,Escalated
EMP139,2024-05-04,26,5.32,1,Resolved
EMP107,2024-01-05,35,5.94,6,Escalated
EMP113,2024-06-16,45,5.73,3,Escalated
EMP117,2024-04-12,60,6.63,3,Escalated
EMP106,2024-06-05,41,7.43,3,Escalated
EMP145,2024-05-19,45,6.86,1,Resolved
EMP136,2024-04-15,56,4.4,2,Resolved
EMP145,2024-04-17,60,6.81,6,Escalated
EMP130,2024-02-24,27,4.58,3,Escalated
EMP132,2024-03-16,44,5.59,5,Escalated
EMP125,2024-05-20,29,4.79,0,Resolved
EMP117,2024-05-26,42,6.07,2,Resolved
EMP117,2024-06-08,52,4.42,0,Resolved
EMP126,2024-02-19,49,8.48,5,Escalated
EMP148,2024-05-15,45,7.21,3,Escalated
EMP136,2024-06-21,58,7.83,0,Resolved
EMP109,2024-01-12,38,4.76,0,Resolved
EMP131,2024-03-31,48,4.5,0,Resolved
EMP140,2024-05-17,44,6.65,0,Resolved
EMP149,2024-03-16,37,6.46,5,Escalated
EMP144,2024-02-02,25,6.42,0,Resolved
EMP139,2024-03-13,49,5.33,4,Escalated
EMP135,2024-01-29,57,5.09,2,Resolved
EMP140,2024-03-07,47,6.51,1,Resolved
EMP131,2024-02-22,52,4.32,4,Escalated
EMP130,2024-03-10,54,4.7,6,Escalated
EMP132,2024-02-22,55,5.47,0,Resolved
EMP105,2024-03-25,57,4.71,6,Escalated
EMP137,2024-05-26,33,7.66,5,Escalated
EMP101,2024-05-02,27,6.38,2,Resolved
EMP125,2024-04-21,53,8.42,1,Resolved
EMP133,2024-02-18,36,5.18,4,Escalated
EMP144,2024-03-22,43,6.63,0,Resolved
EMP130,2024-05-20,45,6.55,0,Resolved
EMP120,2024-04-27,45,4.57,2,Resolved
EMP126,2024-03-02,57,4.77,4,Escalated
EMP139,2024-04-01,46,7.93,2,Resolved
EMP120,2024-03-18,58,4.47,4,Escalated
EMP124,2024-04-08,32,7.91,1,Resolved
EMP141,2024-06-05,56,5.19,5,Escalated
EMP119,2024-04-27,50,4.71,3,Escalated
EMP114,2024-02-06,42,6.03,6,Escalated
EMP137,2024-06-26,25,8.06,4,Escalated
EMP121,2024-04-04,40,6.73,6,Escalated
EMP112,2024-05-08,29,7.19,3,Escalated
EMP136,2024-02-22,54,5.48,6,Escalated
EMP129,2024-05-20,51,5.65,2,Resolved
EMP111,2024-06-04,52,4.71,6,Escalated
EMP146,2024-05-12,28,4.2,1,Resolved
EMP136,2024-04-03,43,4.22,5,Escalated
EMP102,2024-02-29,42,5.7,4,Escalated
EMP120,2024-06-03,26,7.38,5,Escalated
EMP132,2024-02-13,54,6.84,6,Escalated
EMP128,2024-05-23,35,6.35,3,Escalated
EMP117,2024-04-04,33,6.64,2,Resolved
EMP130,2024-04-19,28,5.14,3,Escalated
EMP132,2024-03-25,58,7.65,2,Resolved
EMP113,2024-01-19,42,6.69,0,Resolved
EMP107,2024-04-27,35,5.2,5,Escalated
EMP135,2024-04-07,29,5.27,4,Escalated
EMP138,2024-02-18,59,4.55,3,Escalated
EMP105,2024-03-29,39,6.27,1,Resolved
EMP113,2024-06-28,30,4.92,1,Resolved
EMP126,2024-05-23,27,8.42,2,Resolved
EMP105,2024-05-28,40,6.47,6,Escalated
EMP109,2024-04-20,36,7.61,0,Resolved
EMP128,2024-02-10,36,7.83,3,Escalated
EMP117,2024-06-24,35,5.08,5,Escalated
EMP141,2024-03-17,34,4.26,5,Escalated
EMP134,2024-03-23,56,4.81,4,Escalated
EMP121,2024-06-21,50,7.34,6,Escalated
EMP125,2024-05-26,42,4.14,1,Resolved
EMP141,2024-03-14,27,7.88,0,Resolved
EMP141,2024-05-19,29,5.68,2,Resolved
EMP105,2024-06-23,25,5.16,2,Resolved
EMP144,2024-04-06,46,7.28,4,Escalated
EMP127,2024-02-27,27,6.94,1,Resolved
EMP107,2024-02-12,31,6.36,6,Escalated
EMP116,2024-05-01,34,8.05,1,Resolved
EMP139,2024-02-26,29,8.37,3,Escalated
EMP123,2024-06-10,40,4.13,0,Resolved
EMP134,2024-06-17,41,7.56,3,Escalated
EMP142,2024-02-16,29,6.33,0,Resolved
EMP111,2024-05-27,53,5.67,2,Resolved
EMP108,2024-03-16,54,7.6,3,Escalated
EMP118,2024-06-26,54,4.22,1,Resolved
EMP103,2024-04-18,25,5.43,0,Resolved
EMP113,2024-04-19,35,7.78,3,Escalated
EMP148,2024-05-01,46,5.98,0,Resolved
EMP106,2024-04-29,37,4.59,5,Escalated
EMP142,2024-01-22,57,5.51,2,Resolved
EMP140,2024-03-27,29,5.09,6,Escalated
EMP116,2024-05-02,40,6.24,0,Resolved
EMP113,2024-02-05,43,8.01,5,Escalated
EMP150,2024-05-31,43,5.78,1,Resolved
